index_code,date,open,close,low,high,volume,money,change,label
'000001,1991/2/13,131.93,131.92,131.35,131.93,1152,673000,0.434,131.35
'000001,1991/2/14,132.53,132.53,132.3,132.53,3624,1883000,0.4624,131.92
'000001,1991/2/19,133.12,133.13,133.08,133.14,1748,1216000,0.4527,132.53
'000001,1991/2/20,133.63,133.67,133.13,133.67,876,520000,0.4056,133.13
'000001,1991/2/21,134.24,134.28,133.67,134.28,3220,1771000,0.4563,133.67
'000001,1991/2/22,134.85,134.87,134.28,134.87,3427,2003000,0.4394,134.28
'000001,1991/2/25,134.37,134.4,134.33,134.87,810,621000,-0.3485,134.87
'000001,1991/2/26,133.9,133.93,133.9,134.44,1094,2545000,-0.3497,134.4
'000001,1991/2/27,133.44,133.47,133.44,133.98,214,141000,-0.3435,133.93
'000001,1991/2/28,132.99,133.01,132.98,133.52,2258,1187000,-0.3446,133.47
'000001,1991/3/1,132.53,132.53,132.47,132.53,7124,3777000,-0.3609,133.01
'000001,1991/3/4,132.09,131.99,131.98,132.09,2518,1418000,-0.4075,132.53
'000001,1991/3/5,131.42,131.46,131.41,131.99,982,934000,-0.4015,131.99
'000001,1991/3/6,130.89,130.94,130.89,130.95,719,1345000,-0.3956,131.46
'000001,1991/3/7,130.41,130.41,130.41,130.94,568,427000,-0.4048,130.94
'000001,1991/3/8,129.84,129.89,129.84,130.41,933,541000,-0.3987,130.41
'000001,1991/3/11,129.3,129.31,129.3,129.89,514,299000,-0.4465,129.89
'000001,1991/3/12,128.73,128.77,128.73,129.31,957,783000,-0.4176,129.31
'000001,1991/3/13,126.13,126.15,126.13,128.77,498,418000,-2.0346,128.77
'000001,1991/3/14,125.61,125.63,125.61,126.15,326,242000,-0.4122,126.15
'000001,1991/3/15,125.08,125.17,125.08,125.62,790,403000,-0.3662,125.63
'000001,1991/3/18,124.7,124.71,124.69,125.17,1250,1210000,-0.3675,125.17
'000001,1991/3/19,124.23,124.22,124.22,124.71,892,682000,-0.3929,124.71
'000001,1991/3/20,123.66,123.66,123.63,124.21,678,433000,-0.4508,124.22
'000001,1991/3/21,123.14,123.12,123.12,123.66,151,131000,-0.4367,123.66
'000001,1991/3/22,122.62,122.62,122.62,123.12,207,120000,-0.4061,123.12
'000001,1991/3/25,122.12,122.12,122.1,122.62,443,324000,-0.4078,122.62
'000001,1991/3/26,121.62,121.62,121.62,122.14,1164,709000,-0.4094,122.12
'000001,1991/3/27,121.12,121.12,121.12,121.64,668,366000,-0.4111,121.62
'000001,1991/3/28,120.65,120.61,120.61,121.15,961,505000,-0.4211,121.12
'000001,1991/3/29,120.16,120.19,120.11,120.61,2185,2186000,-0.3482,120.61
'000001,1991/4/1,120.69,120.73,119.68,120.73,11999,5666000,0.4493,120.19
'000001,1991/4/2,121.21,121.21,120.73,121.29,816,387000,0.3976,120.73
'000001,1991/4/3,121.71,121.71,121.21,121.71,2063,977000,0.4125,121.21
'000001,1991/4/4,122.2,121.72,121.24,122.2,10517,5045000,0.0082,121.71
'000001,1991/4/5,121.07,121.54,121.03,121.73,11589,6035000,-0.1479,121.72
'000001,1991/4/8,121.11,121.09,121.05,121.11,1862,1675000,-0.3702,121.54
'000001,1991/4/9,120.6,120.62,120.6,121.1,320,297000,-0.3881,121.09
'000001,1991/4/10,120.15,120.16,120.09,120.62,466,281000,-0.3814,120.62
'000001,1991/4/11,119.64,119.64,119.62,120.16,239,576000,-0.4328,120.16
'000001,1991/4/12,119.2,119.21,119.15,119.65,399,301000,-0.3594,119.64
'000001,1991/4/15,118.73,118.77,118.72,119.22,301,386000,-0.3691,119.21
'000001,1991/4/16,118.36,118.34,118.34,118.77,105,177000,-0.362,118.77
'000001,1991/4/17,117.92,117.9,117.89,118.34,201,259000,-0.3718,118.34
'000001,1991/4/18,117.45,117.45,117.45,117.93,178,133000,-0.3817,117.9
'000001,1991/4/19,117.08,117.08,117.05,117.5,646,424000,-0.315,117.45
'000001,1991/4/22,116.63,116.63,116.58,117.08,430,321000,-0.3844,117.08
'000001,1991/4/23,116.21,116.19,116.15,116.63,282,264000,-0.3773,116.63
'000001,1991/4/24,115.7,115.79,115.7,116.19,148,121000,-0.3443,116.19
'000001,1991/4/25,115.38,115.36,115.33,115.79,1495,998000,-0.3714,115.79
'000001,1991/4/26,116.31,115.56,114.52,116.31,13354,5806000,0.1734,115.36
'000001,1991/4/29,114.86,114.75,114.75,116.29,8411,3610000,-0.7009,115.56
'000001,1991/4/30,113.89,113.94,113.89,114.87,4850,2734000,-0.7059,114.75
'000001,1991/5/2,113.04,113.16,113.03,113.2,1465,1124000,-0.6846,113.94
'000001,1991/5/3,112.46,112.41,112.3,113.17,4230,2386000,-0.6628,113.16
'000001,1991/5/6,111.65,111.61,111.57,112.41,2764,1423000,-0.7117,112.41
'000001,1991/5/7,110.8,110.82,110.8,110.9,1875,907000,-0.7078,111.61
'000001,1991/5/8,110.16,110.03,110,110.82,423,375000,-0.7129,110.82
'000001,1991/5/9,109.36,109.29,109.29,110.12,2266,1215600,-0.67,110.03
'000001,1991/5/10,108.61,108.53,108.53,109.4,249,313000,-0.6954,109.29
'000001,1991/5/13,107.88,107.84,107.74,107.88,235,182000,-0.6358,108.53
'000001,1991/5/14,107.21,107.19,107.06,107.84,267,185000,-0.6027,107.84
'000001,1991/5/15,106.56,106.57,106.42,106.6,390,307000,-0.5784,107.19
'000001,1991/5/16,105.83,105.77,105.69,105.86,3108,1445000,-0.7507,106.57
'000001,1991/5/17,105.12,106.75,104.96,106.75,20192,7633000,0.9265,105.77
'000001,1991/5/20,107.76,107.82,106.71,107.82,863,924000,1.0023,106.75
'000001,1991/5/21,108.89,108.81,108.62,108.89,771,1309000,0.9182,107.82
'000001,1991/5/22,109.71,108.25,108.11,109.82,18677,7967000,-0.5147,108.81
'000001,1991/5/23,107.52,109.08,107.35,109.16,5609,2770000,0.7667,108.25
'000001,1991/5/24,110.07,110.08,109.82,110.08,1024,661000,0.9168,109.08
'000001,1991/5/27,111.05,110.66,109.47,111.07,8619,3827000,0.5269,110.08
'000001,1991/5/28,111.61,111.68,111.36,111.68,1630,970000,0.9217,110.66
'000001,1991/5/29,112.75,112.75,111.67,112.75,530,1320000,0.9581,111.68
'000001,1991/5/30,113.74,113.82,112.77,113.82,388,753000,0.949,112.75
'000001,1991/5/31,114.83,114.83,113.84,114.83,1211,1470000,0.8874,113.82
'000001,1991/6/3,115.9,115.97,114.89,115.97,954,1643000,0.9928,114.83
'000001,1991/6/4,117.12,117.12,116.83,117.12,3603,2018000,0.9916,115.97
'000001,1991/6/5,118.17,118.17,117.14,118.17,308,279000,0.8965,117.12
'000001,1991/6/6,119.26,119.35,118.17,119.35,266,160000,0.9986,118.17
'000001,1991/6/7,120.46,120.47,119.35,120.47,100,83000,0.9384,119.35
'000001,1991/6/10,121.65,121.67,120.47,121.67,400,458000,0.9961,120.47
'000001,1991/6/11,122.89,122.89,121.67,122.89,543,375000,1.0027,121.67
'000001,1991/6/12,123.9,124.11,122.89,124.11,1372,735000,0.9928,122.89
'000001,1991/6/13,125.33,125.34,123.65,125.34,20868,11563000,0.9911,124.11
'000001,1991/6/14,124.47,124.53,124.47,126.34,6633,3541000,-0.6462,125.34
'000001,1991/6/17,125.63,125.77,123.54,125.77,6933,4056000,0.9957,124.53
'000001,1991/6/18,127.03,127.03,126.67,127.03,2030,1015000,1.0018,125.77
'000001,1991/6/19,128.12,128.29,127.03,128.29,1481,744000,0.9919,127.03
'000001,1991/6/20,129.55,129.57,129.21,129.57,2299,1321000,0.9977,128.29
'000001,1991/6/21,130.72,130.86,128.81,130.86,13613,7746000,0.9956,129.57
'000001,1991/6/24,132.1,132.17,131.8,132.17,1960,1657000,1.0011,130.86
'000001,1991/6/25,133.48,133.49,132.17,133.49,1624,1296000,0.9987,132.17
'000001,1991/6/26,134.83,134.83,133.49,134.83,3409,2149000,1.0038,133.49
'000001,1991/6/27,136.04,136.19,134.83,136.19,4497,2521000,1.0087,134.83
'000001,1991/6/28,137.41,137.56,136.19,137.56,4935,3032000,1.0059,136.19
'000001,1991/7/1,136.64,136.85,136.56,138.62,22940,12469000,-0.5161,137.56
'000001,1991/7/2,135.91,135.96,135.69,135.96,2838,3794000,-0.6503,136.85
'000001,1991/7/3,135.28,135.27,134.98,135.96,2715,1818000,-0.5075,135.96
'000001,1991/7/4,136.63,136.63,134.19,136.63,13394,8095000,1.0054,135.27
'000001,1991/7/5,136.01,135.96,135.9,137.68,14540,9394000,-0.4904,136.63
'000001,1991/7/8,135.26,135.28,134.93,135.28,5874,2925000,-0.5001,135.96
'000001,1991/7/9,136.56,134.64,134.31,136.57,8442,4174000,-0.4731,135.28
'000001,1991/7/10,134.4,133.99,133.72,135.6,6023,2894000,-0.4828,134.64
'000001,1991/7/11,133.22,133.38,133.13,133.99,5073,2417000,-0.4553,133.99
'000001,1991/7/12,132.8,132.8,132.42,133.38,3144,1484000,-0.4348,133.38
'000001,1991/7/15,133.9,133.14,131.87,134.1,11938,5534000,0.256,132.8
'000001,1991/7/16,134.39,134.47,133.14,134.47,2796,1328000,0.9989,133.14
'000001,1991/7/17,135.81,135.81,135.39,135.81,660,397000,0.9965,134.47
'000001,1991/7/18,137.17,137.17,135.81,137.17,847,464000,1.0014,135.81
'000001,1991/7/19,137.66,136.7,136.66,138.54,10823,5242000,-0.3426,137.17
'000001,1991/7/22,138.07,138.07,136.7,138.07,2764,1423000,1.0022,136.7
'000001,1991/7/23,139.35,139.39,138.07,139.39,7241,3548000,0.956,138.07
'000001,1991/7/24,140.66,140.68,138.69,140.74,5988,2901000,0.9255,139.39
'000001,1991/7/25,140.2,140.19,139.99,141.01,8390,4080000,-0.3483,140.68
'000001,1991/7/26,140.11,140.66,139.27,141.46,9279,4520000,0.3353,140.19
'000001,1991/7/29,141.22,141.52,140.81,141.72,4771,2350000,0.6114,140.66
'000001,1991/7/30,142.39,142.39,141.39,142.45,5601,2718000,0.6148,141.52
'000001,1991/7/31,143.72,143.8,142.39,143.8,4051,1993000,0.9902,142.39
'000001,1991/8/1,145.12,145.24,143.8,145.24,4731,2310000,1.0014,143.8
'000001,1991/8/2,146.49,146.68,145.44,146.68,11744,5825000,0.9915,145.24
'000001,1991/8/5,148.06,148.15,146.68,148.15,5126,2593000,1.0022,146.68
'000001,1991/8/6,149.62,149.62,148.15,149.62,2001,1065000,0.9922,148.15
'000001,1991/8/7,150.93,151.12,149.62,151.12,1107,580000,1.0025,149.62
'000001,1991/8/8,152.57,152.61,151.12,152.61,1951,1045000,0.986,151.12
'000001,1991/8/9,153.9,154.1,152.61,154.1,3715,1990000,0.9763,152.61
'000001,1991/8/12,155.34,155.54,154.1,155.54,3919,2154000,0.9345,154.1
'000001,1991/8/13,156.87,157.07,155.54,157.07,20039,10529000,0.9837,155.54
'000001,1991/8/14,158.3,158.63,158.11,158.63,5480,2929000,0.9932,157.07
'000001,1991/8/15,159.92,160.21,158.63,160.21,1537,850000,0.996,158.63
'000001,1991/8/16,161.56,161.6,160.21,161.6,984,581000,0.8676,160.21
'000001,1991/8/19,163.21,163.21,161.6,163.21,985,614000,0.9963,161.6
'000001,1991/8/20,164.74,164.84,163.21,164.84,573,388000,0.9987,163.21
'000001,1991/8/21,166.49,166.49,164.84,166.49,3411,2106000,1.001,164.84
'000001,1991/8/22,167.81,168.16,166.49,168.16,1296,845000,1.0031,166.49
'000001,1991/8/23,169.81,169.81,168.16,169.81,605,502000,0.9812,168.16
'000001,1991/8/26,171.51,171.51,169.81,171.51,643,518000,1.0011,169.81
'000001,1991/8/27,173.06,173.19,171.51,173.19,796,520000,0.9795,171.51
'000001,1991/8/28,174.82,174.92,173.19,174.92,804,511000,0.9989,173.19
'000001,1991/8/29,176.53,176.66,174.92,176.66,2608,1629000,0.9947,174.92
'000001,1991/8/30,178.2,178.43,176.66,178.43,6759,4219000,1.0019,176.66
'000001,1991/9/2,180.08,180.22,178.43,180.22,1408,886000,1.0032,178.43
'000001,1991/9/3,181.71,181.97,180.22,181.97,1475,940000,0.971,180.22
'000001,1991/9/4,183.66,183.69,181.97,183.69,650,470000,0.9452,181.97
'000001,1991/9/5,185.48,185.51,183.69,185.51,1514,1095000,0.9908,183.69
'000001,1991/9/6,187.09,187.36,185.51,187.36,2765,1761000,0.9973,185.51
'000001,1991/9/9,189.1,189.24,187.36,189.24,3552,2349000,1.0034,187.36
'000001,1991/9/10,190.98,188.33,188.19,190.98,33434,21507000,-0.4809,189.24
'000001,1991/9/11,187.29,187.22,186.86,187.29,21392,14677000,-0.5894,188.33
'000001,1991/9/12,186.22,186.22,186.07,187.4,19699,16265000,-0.5341,187.22
'000001,1991/9/13,188,187.79,185.01,188.04,37434,24035000,0.8431,186.22
'000001,1991/9/16,189.55,189.66,187.79,189.66,9933,6343000,0.9958,187.79
'000001,1991/9/17,191.16,188.65,188.28,191.18,28829,18623000,-0.5325,189.66
'000001,1991/9/18,187.26,187.63,187.18,188.59,15822,11015000,-0.5407,188.65
'000001,1991/9/19,187.65,186.88,186.49,189.21,23439,14607000,-0.3997,187.63
'000001,1991/9/20,185.77,185.92,185.66,187.21,12075,7417000,-0.5137,186.88
'000001,1991/9/23,185,185,184.71,185.92,4034,2806000,-0.4948,185.92
'000001,1991/9/24,183.96,184.08,183.69,185.04,1426,1002000,-0.4973,185
'000001,1991/9/25,182.8,183.19,182.8,184.08,1389,934000,-0.4835,184.08
'000001,1991/9/26,182.21,182.33,181.93,183.19,6541,4620000,-0.4695,183.19
'000001,1991/9/27,183.12,181.82,181.19,183.89,33728,20416000,-0.2797,182.33
'000001,1991/9/30,180.28,180.92,180.27,181.95,25594,22336000,-0.495,181.82
'000001,1991/10/3,181.55,182.48,179.8,182.48,18741,12329000,0.8623,180.92
'000001,1991/10/4,184.29,184.29,183.59,184.29,7360,5039000,0.9919,182.48
'000001,1991/10/7,185.95,186,185.41,186,11369,7291000,0.9279,184.29
'000001,1991/10/8,187.59,187.49,186,187.61,23745,15241000,0.8011,186
'000001,1991/10/9,188.49,189.12,186.31,189.12,20989,13440000,0.8694,187.49
'000001,1991/10/10,190.71,191.01,189.12,191.01,6638,4333000,0.9994,189.12
'000001,1991/10/11,192.84,192.85,191.01,192.88,10981,7251000,0.9633,191.01
'000001,1991/10/14,194.06,194.67,192.32,194.69,21493,13948000,0.9437,192.85
'000001,1991/10/15,196.58,196.61,194.67,196.61,11002,7265000,0.9966,194.67
'000001,1991/10/16,198.51,198.57,196.61,198.57,9562,6273000,0.9969,196.61
'000001,1991/10/17,200.5,200.51,198.57,200.51,6077,4136000,0.977,198.57
'000001,1991/10/18,202.5,202.51,200.51,202.51,2968,2384000,0.9975,200.51
'000001,1991/10/21,204.53,204.53,202.51,204.53,3537,2514000,0.9975,202.51
'000001,1991/10/22,206.06,206.53,204.53,206.53,2128,1521000,0.9779,204.53
'000001,1991/10/23,208.06,208.25,206.53,208.25,2623,1980000,0.8328,206.53
'000001,1991/10/24,210.2,210.07,208.25,210.2,19357,13174000,0.8739,208.25
'000001,1991/10/25,210.34,211.86,209.71,211.97,32650,22263000,0.8521,210.07
'000001,1991/10/28,213.5,213.98,211.86,213.98,3217,2357000,1.0007,211.86
'000001,1991/10/29,215.63,215.78,213.98,215.78,2697,2069000,0.8412,213.98
'000001,1991/10/30,216.37,216.43,215.78,216.43,2380,1814000,0.3012,215.78
'000001,1991/10/31,218.59,218.6,216.43,218.6,3929,2914000,1.0026,216.43
'000001,1991/11/1,220.71,220.72,218.6,220.72,5906,4313000,0.9698,218.6
'000001,1991/11/4,222.77,222.77,220.79,222.77,4474,3352000,0.9288,220.72
'000001,1991/11/5,224.44,224.65,222.77,224.65,2805,2225000,0.8439,222.77
'000001,1991/11/6,226.83,226.88,224.65,226.88,2848,2188000,0.9927,224.65
'000001,1991/11/7,228.93,228.93,226.88,228.93,4833,4085000,0.9036,226.88
'000001,1991/11/8,230.99,231.22,228.93,231.22,14406,11039000,1.0003,228.93
'000001,1991/11/11,233.48,233.55,231.22,233.55,2474,2130000,1.0077,231.22
'000001,1991/11/12,235.75,235.8,233.55,235.8,895,914000,0.9634,233.55
'000001,1991/11/13,236.51,236.67,235.8,236.67,799,879000,0.369,235.8
'000001,1991/11/14,237.39,237.45,236.67,237.45,862,940000,0.3296,236.67
'000001,1991/11/15,238.25,238.25,237.45,238.25,2058,1914000,0.3369,237.45
'000001,1991/11/18,240.04,240.62,238.25,240.62,1885,1534000,0.9948,238.25
'000001,1991/11/19,242.24,242.24,240.62,242.24,2310,2040000,0.6733,240.62
'000001,1991/11/20,244.5,244.5,242.24,244.5,2325,1929000,0.933,242.24
'000001,1991/11/21,246.26,246.31,244.5,246.31,2155,2030000,0.7403,244.5
'000001,1991/11/22,248.24,248.53,246.31,248.53,2133,1954000,0.9013,246.31
'000001,1991/11/25,250.84,250.85,248.53,250.85,2331,1963000,0.9335,248.53
'000001,1991/11/26,252.9,252.97,250.85,252.97,2454,2326000,0.8451,250.85
'000001,1991/11/27,255.27,255.45,252.97,255.45,2120,1756000,0.9804,252.97
'000001,1991/11/28,257.28,257.35,255.45,257.35,2502,2251000,0.7438,255.45
'000001,1991/11/29,259.68,259.6,257.35,259.85,33695,28453000,0.8743,257.35
'000001,1991/12/2,261.78,262.19,259.67,262.19,19128,16310000,0.9977,259.6
'000001,1991/12/3,264.64,264.81,262.19,264.81,1101,1207000,0.9993,262.19
'000001,1991/12/4,265.53,265.77,264.81,265.77,742,903000,0.3625,264.81
'000001,1991/12/5,266.48,266.66,265.77,266.66,2050,2100000,0.3349,265.77
'000001,1991/12/6,269.34,269.35,266.66,269.35,1613,1798000,1.0088,266.66
'000001,1991/12/9,270.27,270.27,269.35,270.27,1631,1648000,0.3416,269.35
'000001,1991/12/10,270.27,272.91,270.27,272.91,516,665000,0.9768,270.27
'000001,1991/12/11,273.53,273.71,272.91,273.71,669,859000,0.2931,272.91
'000001,1991/12/12,274.41,274.41,273.71,274.41,1577,1644000,0.2557,273.71
'000001,1991/12/13,276.81,277,274.41,277,746,962000,0.9438,274.41
'000001,1991/12/16,277.53,277.85,277,277.85,580,817000,0.3069,277
'000001,1991/12/17,278.67,278.68,277.85,278.68,493,754000,0.2987,277.85
'000001,1991/12/18,279.32,279.51,278.68,279.51,760,893000,0.2978,278.68
'000001,1991/12/19,279.98,280.17,279.51,280.17,1094,1242000,0.2361,279.51
'000001,1991/12/20,282.83,282.83,280.63,282.83,4393,6268000,0.9494,280.17
'000001,1991/12/23,285.65,285.65,282.83,285.65,1046,1182000,0.9971,282.83
'000001,1991/12/24,285.74,286.22,285.65,286.22,486,593000,0.1995,285.65
'000001,1991/12/25,287.09,287.15,286.22,287.15,573,873000,0.3249,286.22
'000001,1991/12/26,288.03,288.03,287.15,288.03,1168,1422000,0.3065,287.15
'000001,1991/12/27,290.65,290.85,288.03,290.85,1551,1789000,0.9791,288.03
'000001,1991/12/30,291.71,291.71,290.85,291.71,1165,1881000,0.2957,290.85
'000001,1991/12/31,292.48,292.75,291.71,292.75,584,858000,0.3565,291.71
'000001,1992/1/2,293.74,293.75,292.76,293.75,928,1339000,0.3416,292.75
'000001,1992/1/3,296.24,296.52,293.75,296.52,1436,1842000,0.943,293.75
'000001,1992/1/6,297.68,297.68,296.52,297.68,3400,4236000,0.3912,296.52
'000001,1992/1/7,298.54,298.77,297.68,298.77,892,1064000,0.3662,297.68
'000001,1992/1/8,299.65,299.66,298.77,299.66,659,930000,0.2979,298.77
'000001,1992/1/9,300.61,300.62,299.66,300.62,943,1244000,0.3204,299.66
'000001,1992/1/10,301.82,301.83,300.62,301.83,1605,2629000,0.4025,300.62
'000001,1992/1/13,302.83,303.06,302,303.06,725,1097000,0.4075,301.83
'000001,1992/1/14,304.77,305.74,303.06,305.74,632,858000,0.8843,303.06
'000001,1992/1/15,306.62,306.63,305.74,306.63,259,314000,0.2911,305.74
'000001,1992/1/16,306.85,306.85,306.63,306.85,378,488000,0.0717,306.63
'000001,1992/1/17,307.37,307.38,306.85,307.38,250,321000,0.1727,306.85
'000001,1992/1/20,307.38,307.39,307.38,307.39,445,502000,0.0033,307.38
'000001,1992/1/21,307.87,307.87,307.39,307.87,534,650000,0.1562,307.39
'000001,1992/1/22,307.95,307.95,307.87,307.95,312,439000,0.026,307.87
'000001,1992/1/23,308.53,308.53,307.95,308.53,413,583000,0.1883,307.95
'000001,1992/1/24,309.05,309.05,308.53,309.05,722,1004000,0.1685,308.53
'000001,1992/1/27,311.6,311.61,309.05,311.61,562,750000,0.8283,309.05
'000001,1992/1/28,311.67,311.84,311.61,311.84,664,822000,0.0738,311.61
'000001,1992/1/29,312.41,312.42,311.84,312.58,401,450000,0.186,311.84
'000001,1992/1/30,312.73,312.73,312.42,312.73,391,543000,0.0992,312.42
'000001,1992/1/31,313.24,313.24,312.73,313.24,354,586000,0.1631,312.73
'000001,1992/2/3,314.18,314.18,313.24,314.18,305,583000,0.3001,313.24
'000001,1992/2/7,314.72,314.72,314.18,314.72,327,527000,0.1719,314.18
'000001,1992/2/10,315.55,315.56,314.72,315.56,354,586000,0.2669,314.72
'000001,1992/2/11,316.12,316.43,315.56,316.43,296,460000,0.2757,315.56
'000001,1992/2/12,316.43,316.44,316.43,316.44,270,397000,0.0032,316.43
'000001,1992/2/13,317.24,317.04,317.04,317.57,1020,1686900,0.19,316.44
'000001,1992/2/14,319.45,319.68,317.04,319.68,457,770000,0.8327,317.04
'000001,1992/2/17,319.77,319.77,319.68,319.77,6369,13782000,0.0282,319.68
'000001,1992/2/18,338.98,337.11,319.77,339.16,7407,12655000,5.4226,319.77
'000001,1992/2/19,340.5,342.41,337.11,342.41,9401,16501000,1.5722,337.11
'000001,1992/2/20,345.22,347.99,342.41,348.01,10341,20004000,1.6296,342.41
'000001,1992/2/21,358.91,359.59,347.99,359.93,11582,19254000,3.3334,347.99
'000001,1992/2/24,361.11,360.5,359.59,361.62,30157,18038000,0.2531,359.59
'000001,1992/2/25,359.66,360.37,357.07,361.29,4862,8037000,-0.0361,360.5
'000001,1992/2/26,359.85,360.1,359.27,360.76,5753,8082000,-0.0749,360.37
'000001,1992/2/27,361,362.45,360.1,363.03,9524,17931000,0.6526,360.1
'000001,1992/2/28,364.15,364.66,362.45,364.67,9862,26401000,0.6097,362.45
'000001,1992/3/2,365.15,365.39,364.66,365.39,3405,5644000,0.2002,364.66
'000001,1992/3/3,366.79,367,365.39,367.25,2989,3366000,0.4406,365.39
'000001,1992/3/4,367.56,368.32,366.95,368.32,5614,None,0.36,367
'000001,1992/3/5,369.31,369.76,368.11,369.88,8360,14928000,0.391,368.32
'000001,1992/3/6,370.79,371.76,369.76,371.76,5237,9958000,0.5409,369.76
'000001,1992/3/9,372.26,373.53,371.88,374.06,20968,22273000,0.4761,371.76
'000001,1992/3/10,374.48,375.23,373.53,375.23,5011,7452000,0.4551,373.53
'000001,1992/3/11,375.87,376.14,374.98,376.25,4001,11238000,0.2425,375.23
'000001,1992/3/12,377.55,376.92,376.14,377.57,10326,31594000,0.2074,376.14
'000001,1992/3/13,376.58,376.38,376.38,377.19,2527,4487000,-0.1433,376.92
'000001,1992/3/16,377,377.05,376.38,377.42,2646,2265000,0.178,376.38
'000001,1992/3/17,377.5,377.49,377.03,377.84,890,1340000,0.1167,377.05
'000001,1992/3/18,377.94,377.66,377.49,378.32,4028,2252000,0.045,377.49
'000001,1992/3/19,377.26,377.31,376.21,377.96,13628,35111000,-0.0927,377.66
'000001,1992/3/20,377.91,377.99,377.31,378.03,3160,7844000,0.1802,377.31
'000001,1992/3/23,378.61,378.89,377.45,379.04,10290,24375000,0.2381,377.99
'000001,1992/3/24,378.53,378.69,378.05,379.5,4378,7016000,-0.0528,378.89
'000001,1992/3/25,378.33,378.12,378.12,379.02,11820,21445000,-0.1505,378.69
'000001,1992/3/26,379.29,379.13,377.64,379.34,10225,24177000,0.2671,378.12
'000001,1992/3/27,379.65,380.77,379.13,380.79,1892,5469000,0.4326,379.13
'000001,1992/3/30,381.54,381.44,380.76,381.56,12655,40359000,0.176,380.77
'000001,1992/3/31,381.87,381.24,381.24,382.06,17391,53853000,-0.0524,381.44
'000001,1992/4/1,381.55,381.01,381.01,381.85,4065,7767000,-0.0603,381.24
'000001,1992/4/2,381.47,381.12,381.01,381.58,1673,3193000,0.0289,381.01
'000001,1992/4/3,381.44,381.33,381.12,381.57,1700,3377000,0.0551,381.12
'000001,1992/4/6,381.97,381.47,381.33,382.08,5298,14543000,0.0367,381.33
'000001,1992/4/7,381.95,381.93,381.47,382.1,10613,30266000,0.1206,381.47
'000001,1992/4/8,382.53,382.43,381.92,382.59,1866,5277000,0.1309,381.93
'000001,1992/4/9,381.93,381.65,381.65,382.88,3168,7148000,-0.204,382.43
'000001,1992/4/10,381.52,382.03,381.2,382.04,7066,13499000,0.0996,381.65
'000001,1992/4/13,387.27,391.11,382.03,392.28,20593,52440000,2.3768,382.03
'000001,1992/4/14,393.1,400.61,391.1,400.61,9415,25184000,2.429,391.11
'000001,1992/4/15,400.35,406.72,398.23,406.72,10566,25157000,1.5252,400.61
'000001,1992/4/16,404.07,410.55,403.52,410.61,39211,57466000,0.9417,406.72
'000001,1992/4/17,408.56,414.42,406.19,414.42,15678,45102000,0.9426,410.55
'000001,1992/4/20,417.19,413.85,413.64,420.99,10170,23206000,-0.1375,414.42
'000001,1992/4/21,417.99,410.06,402.89,421.55,51257,72181000,-0.9158,413.85
'000001,1992/4/22,400.12,399.88,399.87,410.06,50596,73539000,-2.4826,410.06
'000001,1992/4/23,407.13,407.25,394.6,408.86,54718,71062000,1.8431,399.88
'000001,1992/4/24,405.88,414.4,397.74,415.05,34706,47646000,1.7557,407.25
'000001,1992/4/27,422.45,424.58,413.47,424.92,37257,53584000,2.4566,414.4
'000001,1992/4/28,434.9,436.09,424.58,436.31,42392,53950000,2.7109,424.58
'000001,1992/4/29,445.25,444.16,436.09,446.12,52899,66766000,1.8505,436.09
'000001,1992/4/30,435.73,445.38,433.66,448.94,45704,52587000,0.2747,444.16
'000001,1992/5/4,454.86,453.62,445.38,456.24,64362,101358000,1.8501,445.38
'000001,1992/5/5,447.42,449.21,439.96,455.36,49359,78293000,-0.9722,453.62
'000001,1992/5/6,449.78,449.96,446.39,454.08,33687,54371000,0.167,449.21
'000001,1992/5/7,452.86,454.65,449.55,457.05,34414,51743000,1.0423,449.96
'000001,1992/5/8,461.05,468.11,454.65,468.42,48634,84728990,2.9605,454.65
'000001,1992/5/11,483.29,491.5,468.11,491.5,30950,None,5,468.11
'000001,1992/5/12,502.8,506.53,491.5,506.68,33278,65369000,3.058,491.5
'000001,1992/5/13,505.27,514.04,499.4,517.86,33897,64664000,1.4826,506.53
'000001,1992/5/14,514.48,523.36,511.91,523.5,33010,60063000,1.8131,514.04
'000001,1992/5/15,529.39,544.35,523.36,544.56,63283,75109000,4.0106,523.36
'000001,1992/5/18,560.09,571.82,544.35,571.85,29992,61340000,5.0464,544.35
'000001,1992/5/19,590.41,598.11,571.82,598.11,47790,58722000,4.5976,571.82
'000001,1992/5/20,617.28,616.99,598.11,623.88,65646,119286000,3.1566,598.11
'000001,1992/5/21,1260.32,1266.49,604.01,1334.98,89657,181276990,105.2691,616.99
'000001,1992/5/22,1306.37,1339.99,1262.44,1349.71,93725,204172990,5.8034,1266.49
'000001,1992/5/25,1411.98,1421.57,1339.99,1428.79,88969,222428980,6.0881,1339.99
'000001,1992/5/26,1332.39,1301.35,1291,1429.01,68128,149448000,-8.4568,1421.57
'000001,1992/5/27,1250.56,1193.17,823.36,1285.61,64528,138823990,-8.3129,1301.35
'000001,1992/5/28,1123.04,1160.17,1114.94,1184.18,48389,117388000,-2.7657,1193.17
'000001,1992/5/29,1243.65,1234.71,1154.01,1253.37,51615,135996990,6.4249,1160.17
